id,country,time,confirmed,deaths,recovered,netinfected,lat,lon,countrycode,first_confirmed,datelarger100,days_outbreak,days_larger_100,SP500,DAX30,NFLX,LHA.DE,GILD,MRNA,NCLH,searchindex,health_index,population,sars_time,sars_confirmed,sars_deaths,sars_recovered,sars_netinfected,confirmed_capita,deaths_capita,recovered_capita,netinfected_capita,sars_confirmed_capita,sars_deaths_capita,sars_recovered_capita,sars_netinfected_capita,lag_confirmed
4812,Mongolia,2020-03-03,0,0,0,0,46.8625,103.8467,MNG,2020-03-10,NA,0,NA,3003.370117,11985.389648,368.769989,11.9,73.525291,27.91,33.619999,33,49.5,3027398,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
4813,Mongolia,2020-03-04,0,0,0,0,46.8625,103.8467,MNG,2020-03-10,NA,0,NA,3130.120117,12127.69043,383.790009,11.945,75.308685,27.49,33,35,49.5,3027398,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
4814,Mongolia,2020-03-05,0,0,0,0,46.8625,103.8467,MNG,2020-03-10,NA,0,NA,3023.939941,11944.719727,372.779999,11.5,75.427574,28.01,28.59,38,49.5,3027398,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
4815,Mongolia,2020-03-06,0,0,0,0,46.8625,103.8467,MNG,2020-03-10,NA,0,NA,2972.370117,11541.870117,368.970001,11.475,79.479843,29.610001,27.1,38,49.5,3027398,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
4816,Mongolia,2020-03-07,0,0,0,0,46.8625,103.8467,MNG,2020-03-10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,36,49.5,3027398,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
4817,Mongolia,2020-03-08,0,0,0,0,46.8625,103.8467,MNG,2020-03-10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,41,49.5,3027398,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
4818,Mongolia,2020-03-09,0,0,0,0,46.8625,103.8467,MNG,2020-03-10,NA,0,NA,2746.560059,10625.019531,346.48999,10.535,72.841652,24.290001,19.809999,50,49.5,3027398,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
4819,Mongolia,2020-03-10,1,0,0,1,46.8625,103.8467,MNG,2020-03-10,NA,0,NA,2882.22998,10475.490234,364.130005,10.43,71.672546,22.34,20.5,58,49.5,3027398,NA,0,0,0,0,3.3031666137058953e-7,0,0,3.3031666137058953e-7,0,0,0,0,0
4820,Mongolia,2020-03-11,1,0,0,1,46.8625,103.8467,MNG,2020-03-10,NA,1,NA,2741.379883,10438.679688,349.920013,10.195,73.019997,23.610001,15.03,68,49.5,3027398,NA,0,0,0,0,3.3031666137058953e-7,0,0,3.3031666137058953e-7,0,0,0,0,0
4821,Mongolia,2020-03-12,1,0,0,1,46.8625,103.8467,MNG,2020-03-10,NA,2,NA,2480.639893,9161.129883,315.25,8.764,68.580002,22.299999,9.65,100,49.5,3027398,NA,0,0,0,0,3.3031666137058953e-7,0,0,3.3031666137058953e-7,0,0,0,0,0
