id,country,time,confirmed,deaths,recovered,netinfected,lat,lon,countrycode,first_confirmed,days_outbreak,SP500,DAX30,NFLX,LHA.DE,GILD,MRNA,NCLH,searchindex,health_index,population,confirmed_capita,deaths_capita,recovered_capita,netinfected_capita
1,Afghanistan,2020-01-22,0,0,0,0,33,65,AFG,2020-02-24,0,3321.75,13515.75,326,14.47,62.815033,21.969999,57.630001,7,32.3,34656032,0,0,0,0
2,Afghanistan,2020-01-23,0,0,0,0,33,65,AFG,2020-02-24,0,3325.540039,13388.419922,349.600006,14.405,63.350048,21.469999,58.220001,10,32.3,34656032,0,0,0,0
3,Afghanistan,2020-01-24,0,0,0,0,33,65,AFG,2020-02-24,0,3295.469971,13576.679688,353.160004,14.425,62.567341,21.120001,55.84,15,32.3,34656032,0,0,0,0
4,Afghanistan,2020-01-25,0,0,0,0,33,65,AFG,2020-02-24,0,NA,NA,NA,NA,NA,NA,NA,19,32.3,34656032,0,0,0,0
5,Afghanistan,2020-01-26,0,0,0,0,33,65,AFG,2020-02-24,0,NA,NA,NA,NA,NA,NA,NA,20,32.3,34656032,0,0,0,0
6,Afghanistan,2020-01-27,0,0,0,0,33,65,AFG,2020-02-24,0,3243.629883,13204.769531,342.880005,13.8,63.241065999999996,22.74,54.16,21,32.3,34656032,0,0,0,0
7,Afghanistan,2020-01-28,0,0,0,0,33,65,AFG,2020-02-24,0,3276.23999,13323.69043,348.519989,14,63.766174,22.360001,55,27,32.3,34656032,0,0,0,0
8,Afghanistan,2020-01-29,0,0,0,0,33,65,AFG,2020-02-24,0,3273.399902,13345,343.160004,14.17,63.70673,20.549999,56.02,25,32.3,34656032,0,0,0,0
9,Afghanistan,2020-01-30,0,0,0,0,33,65,AFG,2020-02-24,0,3283.659912,13157.120117,347.73999,14.03,63.439217,20.99,54.799999,29,32.3,34656032,0,0,0,0
10,Afghanistan,2020-01-31,0,0,0,0,33,65,AFG,2020-02-24,0,3225.52002,12981.969727,345.089996,13.83,62.616879,20.51,53.849998,30,32.3,34656032,0,0,0,0
11,Afghanistan,2020-02-01,0,0,0,0,33,65,AFG,2020-02-24,0,NA,NA,NA,NA,NA,NA,NA,22,32.3,34656032,0,0,0,0
12,Afghanistan,2020-02-02,0,0,0,0,33,65,AFG,2020-02-24,0,NA,NA,NA,NA,NA,NA,NA,18,32.3,34656032,0,0,0,0
13,Afghanistan,2020-02-03,0,0,0,0,33,65,AFG,2020-02-24,0,3248.919922,13045.19043,358,14.06,65.747719,20.379999,54.189999,16,32.3,34656032,0,0,0,0
14,Afghanistan,2020-02-04,0,0,0,0,33,65,AFG,2020-02-24,0,3297.590088,13281.740234,369.01001,14.52,66.77813,20.870001,54.75,14,32.3,34656032,0,0,0,0
15,Afghanistan,2020-02-05,0,0,0,0,33,65,AFG,2020-02-24,0,3334.689941,13478.330078,369.670013,15.035,65.262245,20.049999,55.110001,13,32.3,34656032,0,0,0,0
16,Afghanistan,2020-02-06,0,0,0,0,33,65,AFG,2020-02-24,0,3345.780029,13574.820313,366.950012,15,67.58065,19.879999,55.099998,14,32.3,34656032,0,0,0,0
17,Afghanistan,2020-02-07,0,0,0,0,33,65,AFG,2020-02-24,0,3327.709961,13513.80957,366.769989,14.69,68.234566,23.24,52.810001,15,32.3,34656032,0,0,0,0
18,Afghanistan,2020-02-08,0,0,0,0,33,65,AFG,2020-02-24,0,NA,NA,NA,NA,NA,NA,NA,14,32.3,34656032,0,0,0,0
19,Afghanistan,2020-02-09,0,0,0,0,33,65,AFG,2020-02-24,0,NA,NA,NA,NA,NA,NA,NA,13,32.3,34656032,0,0,0,0
20,Afghanistan,2020-02-10,0,0,0,0,33,65,AFG,2020-02-24,0,3352.090088,13494.030273,371.070007,14.49,68.353455,23.65,51,13,32.3,34656032,0,0,0,0
21,Afghanistan,2020-02-11,0,0,0,0,33,65,AFG,2020-02-24,0,3357.75,13627.839844,373.690002,15.055,67.134804,21.35,52.490002,12,32.3,34656032,0,0,0,0
22,Afghanistan,2020-02-12,0,0,0,0,33,65,AFG,2020-02-24,0,3379.449951,13749.780273,380.01001,15.37,66.332275,19.01,54.209999,12,32.3,34656032,0,0,0,0
23,Afghanistan,2020-02-13,0,0,0,0,33,65,AFG,2020-02-24,0,3373.939941,13745.429688,381.399994,15.21,66.183662,19.045,53.43,13,32.3,34656032,0,0,0,0
24,Afghanistan,2020-02-14,0,0,0,0,33,65,AFG,2020-02-24,0,3380.159912,13744.209961,380.399994,15.21,66.936646,19,52.459999,10,32.3,34656032,0,0,0,0
25,Afghanistan,2020-02-15,0,0,0,0,33,65,AFG,2020-02-24,0,NA,NA,NA,NA,NA,NA,NA,9,32.3,34656032,0,0,0,0
26,Afghanistan,2020-02-16,0,0,0,0,33,65,AFG,2020-02-24,0,NA,NA,NA,NA,NA,NA,NA,9,32.3,34656032,0,0,0,0
27,Afghanistan,2020-02-17,0,0,0,0,33,65,AFG,2020-02-24,0,NA,13783.889648,NA,15.3,NA,NA,NA,8,32.3,34656032,0,0,0,0
28,Afghanistan,2020-02-18,0,0,0,0,33,65,AFG,2020-02-24,0,3370.290039,13681.19043,387.779999,15.29,66.391724,18.91,51.689999,8,32.3,34656032,0,0,0,0
29,Afghanistan,2020-02-19,0,0,0,0,33,65,AFG,2020-02-24,0,3386.149902,13789,386.190002,15.4,66.728584,18.92,52.02,7,32.3,34656032,0,0,0,0
30,Afghanistan,2020-02-20,0,0,0,0,33,65,AFG,2020-02-24,0,3373.22998,13664,386,15.015,66.381813,18.540001,48.509998,7,32.3,34656032,0,0,0,0
31,Afghanistan,2020-02-21,0,0,0,0,33,65,AFG,2020-02-24,0,3337.75,13579.330078,380.070007,14.815,69.0569,18.23,46.970001,13,32.3,34656032,0,0,0,0
32,Afghanistan,2020-02-22,0,0,0,0,33,65,AFG,2020-02-24,0,NA,NA,NA,NA,NA,NA,NA,21,32.3,34656032,0,0,0,0
33,Afghanistan,2020-02-23,0,0,0,0,33,65,AFG,2020-02-24,0,NA,NA,NA,NA,NA,NA,NA,31,32.3,34656032,0,0,0,0
34,Afghanistan,2020-02-24,1,0,0,1,33,65,AFG,2020-02-24,0,3225.889893,13035.240234,368.700012,13.51,72.227379,18.59,42.580002,36,32.3,34656032,2.8855005674048316e-8,0,0,2.8855005674048316e-8
35,Afghanistan,2020-02-25,1,0,0,1,33,65,AFG,2020-02-24,1,3128.209961,12790.490234,360.089996,13.3,69.453209,23.76,39.310001,45,32.3,34656032,2.8855005674048316e-8,0,0,2.8855005674048316e-8
36,Afghanistan,2020-02-26,1,0,0,1,33,65,AFG,2020-02-24,2,3116.389893,12774.879883,379.23999,13.06,74.010765,29.16,36.209999,52,32.3,34656032,2.8855005674048316e-8,0,0,2.8855005674048316e-8
37,Afghanistan,2020-02-27,1,0,0,1,33,65,AFG,2020-02-24,3,2978.76001,12367.459961,371.709991,12.27,71.989601,26.16,34.740002,51,32.3,34656032,2.8855005674048316e-8,0,0,2.8855005674048316e-8
38,Afghanistan,2020-02-28,1,0,0,1,33,65,AFG,2020-02-24,4,2954.219971,11890.349609,369.029999,11.69,68.720039,25.93,37.259998,54,32.3,34656032,2.8855005674048316e-8,0,0,2.8855005674048316e-8
39,Afghanistan,2020-02-29,1,0,0,1,33,65,AFG,2020-02-24,5,NA,NA,NA,NA,NA,NA,NA,49,32.3,34656032,2.8855005674048316e-8,0,0,2.8855005674048316e-8
40,Afghanistan,2020-03-01,1,0,0,1,33,65,AFG,2020-02-24,6,NA,NA,NA,NA,NA,NA,NA,47,32.3,34656032,2.8855005674048316e-8,0,0,2.8855005674048316e-8
41,Afghanistan,2020-03-02,1,0,0,1,33,65,AFG,2020-02-24,7,3090.22998,11857.870117,381.049988,10.93,74.704315,29.879999,35.59,56,32.3,34656032,2.8855005674048316e-8,0,0,2.8855005674048316e-8
42,Afghanistan,2020-03-03,1,0,0,1,33,65,AFG,2020-02-24,8,3003.370117,11985.389648,368.769989,11.9,73.525291,27.91,33.619999,57,32.3,34656032,2.8855005674048316e-8,0,0,2.8855005674048316e-8
43,Afghanistan,2020-03-04,1,0,0,1,33,65,AFG,2020-02-24,9,3130.120117,12127.69043,383.790009,11.945,75.308685,27.49,33,61,32.3,34656032,2.8855005674048316e-8,0,0,2.8855005674048316e-8
44,Afghanistan,2020-03-05,1,0,0,1,33,65,AFG,2020-02-24,10,3023.939941,11944.719727,372.779999,11.5,75.427574,28.01,28.59,64,32.3,34656032,2.8855005674048316e-8,0,0,2.8855005674048316e-8
45,Afghanistan,2020-03-06,1,0,0,1,33,65,AFG,2020-02-24,11,2972.370117,11541.870117,368.970001,11.475,79.479843,29.610001,27.1,67,32.3,34656032,2.8855005674048316e-8,0,0,2.8855005674048316e-8
46,Afghanistan,2020-03-07,1,0,0,1,33,65,AFG,2020-02-24,12,NA,NA,NA,NA,NA,NA,NA,63,32.3,34656032,2.8855005674048316e-8,0,0,2.8855005674048316e-8
47,Afghanistan,2020-03-08,4,0,0,4,33,65,AFG,2020-02-24,13,NA,NA,NA,NA,NA,NA,NA,70,32.3,34656032,1.1542002269619326e-7,0,0,1.1542002269619326e-7
48,Afghanistan,2020-03-09,4,0,0,4,33,65,AFG,2020-02-24,14,2746.560059,10625.019531,346.48999,10.535,72.841652,24.290001,19.809999,87,32.3,34656032,1.1542002269619326e-7,0,0,1.1542002269619326e-7
49,Afghanistan,2020-03-10,5,0,0,5,33,65,AFG,2020-02-24,15,2882.22998,10475.490234,364.130005,10.43,71.672546,22.34,20.5,100,32.3,34656032,1.4427502837024158e-7,0,0,1.4427502837024158e-7
50,Afghanistan,2020-03-11,7,0,0,7,33,65,AFG,2020-02-24,16,2741.379883,10438.679688,349.920013,10.195,73.019997,23.610001,15.03,NA,32.3,34656032,2.019850397183382e-7,0,0,2.019850397183382e-7
51,Afghanistan,2020-03-12,7,0,0,7,33,65,AFG,2020-02-24,17,NA,NA,NA,NA,NA,NA,NA,NA,32.3,34656032,2.019850397183382e-7,0,0,2.019850397183382e-7
52,Albania,2020-01-22,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3321.75,13515.75,326,14.47,62.815033,21.969999,57.630001,7,52.9,2876101,0,0,0,0
53,Albania,2020-01-23,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3325.540039,13388.419922,349.600006,14.405,63.350048,21.469999,58.220001,10,52.9,2876101,0,0,0,0
54,Albania,2020-01-24,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3295.469971,13576.679688,353.160004,14.425,62.567341,21.120001,55.84,15,52.9,2876101,0,0,0,0
55,Albania,2020-01-25,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,19,52.9,2876101,0,0,0,0
56,Albania,2020-01-26,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,20,52.9,2876101,0,0,0,0
57,Albania,2020-01-27,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3243.629883,13204.769531,342.880005,13.8,63.241065999999996,22.74,54.16,21,52.9,2876101,0,0,0,0
58,Albania,2020-01-28,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3276.23999,13323.69043,348.519989,14,63.766174,22.360001,55,27,52.9,2876101,0,0,0,0
59,Albania,2020-01-29,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3273.399902,13345,343.160004,14.17,63.70673,20.549999,56.02,25,52.9,2876101,0,0,0,0
60,Albania,2020-01-30,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3283.659912,13157.120117,347.73999,14.03,63.439217,20.99,54.799999,29,52.9,2876101,0,0,0,0
61,Albania,2020-01-31,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3225.52002,12981.969727,345.089996,13.83,62.616879,20.51,53.849998,30,52.9,2876101,0,0,0,0
62,Albania,2020-02-01,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,22,52.9,2876101,0,0,0,0
63,Albania,2020-02-02,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,18,52.9,2876101,0,0,0,0
64,Albania,2020-02-03,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3248.919922,13045.19043,358,14.06,65.747719,20.379999,54.189999,16,52.9,2876101,0,0,0,0
65,Albania,2020-02-04,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3297.590088,13281.740234,369.01001,14.52,66.77813,20.870001,54.75,14,52.9,2876101,0,0,0,0
66,Albania,2020-02-05,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3334.689941,13478.330078,369.670013,15.035,65.262245,20.049999,55.110001,13,52.9,2876101,0,0,0,0
67,Albania,2020-02-06,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3345.780029,13574.820313,366.950012,15,67.58065,19.879999,55.099998,14,52.9,2876101,0,0,0,0
68,Albania,2020-02-07,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3327.709961,13513.80957,366.769989,14.69,68.234566,23.24,52.810001,15,52.9,2876101,0,0,0,0
69,Albania,2020-02-08,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,14,52.9,2876101,0,0,0,0
70,Albania,2020-02-09,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,13,52.9,2876101,0,0,0,0
71,Albania,2020-02-10,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3352.090088,13494.030273,371.070007,14.49,68.353455,23.65,51,13,52.9,2876101,0,0,0,0
72,Albania,2020-02-11,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3357.75,13627.839844,373.690002,15.055,67.134804,21.35,52.490002,12,52.9,2876101,0,0,0,0
73,Albania,2020-02-12,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3379.449951,13749.780273,380.01001,15.37,66.332275,19.01,54.209999,12,52.9,2876101,0,0,0,0
74,Albania,2020-02-13,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3373.939941,13745.429688,381.399994,15.21,66.183662,19.045,53.43,13,52.9,2876101,0,0,0,0
75,Albania,2020-02-14,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3380.159912,13744.209961,380.399994,15.21,66.936646,19,52.459999,10,52.9,2876101,0,0,0,0
76,Albania,2020-02-15,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,9,52.9,2876101,0,0,0,0
77,Albania,2020-02-16,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,9,52.9,2876101,0,0,0,0
78,Albania,2020-02-17,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,NA,13783.889648,NA,15.3,NA,NA,NA,8,52.9,2876101,0,0,0,0
79,Albania,2020-02-18,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3370.290039,13681.19043,387.779999,15.29,66.391724,18.91,51.689999,8,52.9,2876101,0,0,0,0
80,Albania,2020-02-19,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3386.149902,13789,386.190002,15.4,66.728584,18.92,52.02,7,52.9,2876101,0,0,0,0
81,Albania,2020-02-20,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3373.22998,13664,386,15.015,66.381813,18.540001,48.509998,7,52.9,2876101,0,0,0,0
82,Albania,2020-02-21,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3337.75,13579.330078,380.070007,14.815,69.0569,18.23,46.970001,13,52.9,2876101,0,0,0,0
83,Albania,2020-02-22,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,21,52.9,2876101,0,0,0,0
84,Albania,2020-02-23,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,31,52.9,2876101,0,0,0,0
85,Albania,2020-02-24,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3225.889893,13035.240234,368.700012,13.51,72.227379,18.59,42.580002,36,52.9,2876101,0,0,0,0
86,Albania,2020-02-25,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3128.209961,12790.490234,360.089996,13.3,69.453209,23.76,39.310001,45,52.9,2876101,0,0,0,0
87,Albania,2020-02-26,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3116.389893,12774.879883,379.23999,13.06,74.010765,29.16,36.209999,52,52.9,2876101,0,0,0,0
88,Albania,2020-02-27,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,2978.76001,12367.459961,371.709991,12.27,71.989601,26.16,34.740002,51,52.9,2876101,0,0,0,0
89,Albania,2020-02-28,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,2954.219971,11890.349609,369.029999,11.69,68.720039,25.93,37.259998,54,52.9,2876101,0,0,0,0
90,Albania,2020-02-29,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,49,52.9,2876101,0,0,0,0
91,Albania,2020-03-01,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,47,52.9,2876101,0,0,0,0
92,Albania,2020-03-02,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3090.22998,11857.870117,381.049988,10.93,74.704315,29.879999,35.59,56,52.9,2876101,0,0,0,0
93,Albania,2020-03-03,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3003.370117,11985.389648,368.769989,11.9,73.525291,27.91,33.619999,57,52.9,2876101,0,0,0,0
94,Albania,2020-03-04,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3130.120117,12127.69043,383.790009,11.945,75.308685,27.49,33,61,52.9,2876101,0,0,0,0
95,Albania,2020-03-05,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,3023.939941,11944.719727,372.779999,11.5,75.427574,28.01,28.59,64,52.9,2876101,0,0,0,0
96,Albania,2020-03-06,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,2972.370117,11541.870117,368.970001,11.475,79.479843,29.610001,27.1,67,52.9,2876101,0,0,0,0
97,Albania,2020-03-07,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,63,52.9,2876101,0,0,0,0
98,Albania,2020-03-08,0,0,0,0,41.1533,20.1683,ALB,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,70,52.9,2876101,0,0,0,0
99,Albania,2020-03-09,2,0,0,2,41.1533,20.1683,ALB,2020-03-09,0,2746.560059,10625.019531,346.48999,10.535,72.841652,24.290001,19.809999,87,52.9,2876101,6.953858713584815e-7,0,0,6.953858713584815e-7
100,Albania,2020-03-10,10,0,0,10,41.1533,20.1683,ALB,2020-03-09,1,2882.22998,10475.490234,364.130005,10.43,71.672546,22.34,20.5,100,52.9,2876101,3.4769293567924077e-6,0,0,3.4769293567924077e-6
101,Albania,2020-03-11,12,1,0,11,41.1533,20.1683,ALB,2020-03-09,2,2741.379883,10438.679688,349.920013,10.195,73.019997,23.610001,15.03,NA,52.9,2876101,4.172315228150889e-6,3.4769293567924077e-7,0,3.824622292471648e-6
102,Albania,2020-03-12,23,1,0,22,41.1533,20.1683,ALB,2020-03-09,3,NA,NA,NA,NA,NA,NA,NA,NA,52.9,2876101,7.996937520622537e-6,3.4769293567924077e-7,0,7.649244584943296e-6
103,Algeria,2020-01-22,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3321.75,13515.75,326,14.47,62.815033,21.969999,57.630001,7,23.6,40606052,0,0,0,0
104,Algeria,2020-01-23,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3325.540039,13388.419922,349.600006,14.405,63.350048,21.469999,58.220001,10,23.6,40606052,0,0,0,0
105,Algeria,2020-01-24,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3295.469971,13576.679688,353.160004,14.425,62.567341,21.120001,55.84,15,23.6,40606052,0,0,0,0
106,Algeria,2020-01-25,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,19,23.6,40606052,0,0,0,0
107,Algeria,2020-01-26,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,20,23.6,40606052,0,0,0,0
108,Algeria,2020-01-27,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3243.629883,13204.769531,342.880005,13.8,63.241065999999996,22.74,54.16,21,23.6,40606052,0,0,0,0
109,Algeria,2020-01-28,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3276.23999,13323.69043,348.519989,14,63.766174,22.360001,55,27,23.6,40606052,0,0,0,0
110,Algeria,2020-01-29,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3273.399902,13345,343.160004,14.17,63.70673,20.549999,56.02,25,23.6,40606052,0,0,0,0
111,Algeria,2020-01-30,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3283.659912,13157.120117,347.73999,14.03,63.439217,20.99,54.799999,29,23.6,40606052,0,0,0,0
112,Algeria,2020-01-31,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3225.52002,12981.969727,345.089996,13.83,62.616879,20.51,53.849998,30,23.6,40606052,0,0,0,0
113,Algeria,2020-02-01,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,22,23.6,40606052,0,0,0,0
114,Algeria,2020-02-02,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,18,23.6,40606052,0,0,0,0
115,Algeria,2020-02-03,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3248.919922,13045.19043,358,14.06,65.747719,20.379999,54.189999,16,23.6,40606052,0,0,0,0
116,Algeria,2020-02-04,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3297.590088,13281.740234,369.01001,14.52,66.77813,20.870001,54.75,14,23.6,40606052,0,0,0,0
117,Algeria,2020-02-05,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3334.689941,13478.330078,369.670013,15.035,65.262245,20.049999,55.110001,13,23.6,40606052,0,0,0,0
118,Algeria,2020-02-06,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3345.780029,13574.820313,366.950012,15,67.58065,19.879999,55.099998,14,23.6,40606052,0,0,0,0
119,Algeria,2020-02-07,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3327.709961,13513.80957,366.769989,14.69,68.234566,23.24,52.810001,15,23.6,40606052,0,0,0,0
120,Algeria,2020-02-08,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,14,23.6,40606052,0,0,0,0
121,Algeria,2020-02-09,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,13,23.6,40606052,0,0,0,0
122,Algeria,2020-02-10,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3352.090088,13494.030273,371.070007,14.49,68.353455,23.65,51,13,23.6,40606052,0,0,0,0
123,Algeria,2020-02-11,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3357.75,13627.839844,373.690002,15.055,67.134804,21.35,52.490002,12,23.6,40606052,0,0,0,0
124,Algeria,2020-02-12,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3379.449951,13749.780273,380.01001,15.37,66.332275,19.01,54.209999,12,23.6,40606052,0,0,0,0
125,Algeria,2020-02-13,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3373.939941,13745.429688,381.399994,15.21,66.183662,19.045,53.43,13,23.6,40606052,0,0,0,0
126,Algeria,2020-02-14,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3380.159912,13744.209961,380.399994,15.21,66.936646,19,52.459999,10,23.6,40606052,0,0,0,0
127,Algeria,2020-02-15,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,9,23.6,40606052,0,0,0,0
128,Algeria,2020-02-16,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,9,23.6,40606052,0,0,0,0
129,Algeria,2020-02-17,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,NA,13783.889648,NA,15.3,NA,NA,NA,8,23.6,40606052,0,0,0,0
130,Algeria,2020-02-18,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3370.290039,13681.19043,387.779999,15.29,66.391724,18.91,51.689999,8,23.6,40606052,0,0,0,0
131,Algeria,2020-02-19,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3386.149902,13789,386.190002,15.4,66.728584,18.92,52.02,7,23.6,40606052,0,0,0,0
132,Algeria,2020-02-20,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3373.22998,13664,386,15.015,66.381813,18.540001,48.509998,7,23.6,40606052,0,0,0,0
133,Algeria,2020-02-21,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3337.75,13579.330078,380.070007,14.815,69.0569,18.23,46.970001,13,23.6,40606052,0,0,0,0
134,Algeria,2020-02-22,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,21,23.6,40606052,0,0,0,0
135,Algeria,2020-02-23,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,31,23.6,40606052,0,0,0,0
136,Algeria,2020-02-24,0,0,0,0,28.0339,1.6596,DZA,2020-02-25,0,3225.889893,13035.240234,368.700012,13.51,72.227379,18.59,42.580002,36,23.6,40606052,0,0,0,0
137,Algeria,2020-02-25,1,0,0,1,28.0339,1.6596,DZA,2020-02-25,0,3128.209961,12790.490234,360.089996,13.3,69.453209,23.76,39.310001,45,23.6,40606052,2.462687089106816e-8,0,0,2.462687089106816e-8
138,Algeria,2020-02-26,1,0,0,1,28.0339,1.6596,DZA,2020-02-25,1,3116.389893,12774.879883,379.23999,13.06,74.010765,29.16,36.209999,52,23.6,40606052,2.462687089106816e-8,0,0,2.462687089106816e-8
139,Algeria,2020-02-27,1,0,0,1,28.0339,1.6596,DZA,2020-02-25,2,2978.76001,12367.459961,371.709991,12.27,71.989601,26.16,34.740002,51,23.6,40606052,2.462687089106816e-8,0,0,2.462687089106816e-8
140,Algeria,2020-02-28,1,0,0,1,28.0339,1.6596,DZA,2020-02-25,3,2954.219971,11890.349609,369.029999,11.69,68.720039,25.93,37.259998,54,23.6,40606052,2.462687089106816e-8,0,0,2.462687089106816e-8
141,Algeria,2020-02-29,1,0,0,1,28.0339,1.6596,DZA,2020-02-25,4,NA,NA,NA,NA,NA,NA,NA,49,23.6,40606052,2.462687089106816e-8,0,0,2.462687089106816e-8
142,Algeria,2020-03-01,1,0,0,1,28.0339,1.6596,DZA,2020-02-25,5,NA,NA,NA,NA,NA,NA,NA,47,23.6,40606052,2.462687089106816e-8,0,0,2.462687089106816e-8
143,Algeria,2020-03-02,3,0,0,3,28.0339,1.6596,DZA,2020-02-25,6,3090.22998,11857.870117,381.049988,10.93,74.704315,29.879999,35.59,56,23.6,40606052,7.388061267320448e-8,0,0,7.388061267320448e-8
144,Algeria,2020-03-03,5,0,0,5,28.0339,1.6596,DZA,2020-02-25,7,3003.370117,11985.389648,368.769989,11.9,73.525291,27.91,33.619999,57,23.6,40606052,1.231343544553408e-7,0,0,1.231343544553408e-7
145,Algeria,2020-03-04,12,0,0,12,28.0339,1.6596,DZA,2020-02-25,8,3130.120117,12127.69043,383.790009,11.945,75.308685,27.49,33,61,23.6,40606052,2.9552245069281793e-7,0,0,2.9552245069281793e-7
